changeset_id,action,obj_type,obj_id,cur_version,prev_version,reason,url
43709438,modify,node,48638068,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/48638068/3
43709438,modify,node,34746675,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/34746675/4
43709438,modify,node,48638720,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/node/48638720/5
43709438,modify,node,40207774,8,7,need_before_state,https://api.openstreetmap.org/api/0.6/node/40207774/7
43709438,modify,node,48702375,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/48702375/2
43709438,modify,node,48646193,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/48646193/3
43709438,modify,node,48641266,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/48641266/4
43709438,modify,node,48653497,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/48653497/4
43709438,modify,node,48656213,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/node/48656213/5
43709438,modify,node,48658972,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/node/48658972/5
43709438,modify,node,48698281,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/node/48698281/6
43709438,modify,node,48702465,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/48702465/2
43709438,modify,node,48704719,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/48704719/4
43709438,modify,node,48709935,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/node/48709935/6
43709438,modify,node,48714460,17,16,need_before_state,https://api.openstreetmap.org/api/0.6/node/48714460/16
43709438,modify,node,48719862,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/48719862/3
43709438,modify,node,48717784,8,7,need_before_state,https://api.openstreetmap.org/api/0.6/node/48717784/7
43709438,modify,node,48718610,9,8,need_before_state,https://api.openstreetmap.org/api/0.6/node/48718610/8
43709438,modify,node,111218255,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111218255/2
43709438,modify,node,111227203,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111227203/2
43709438,modify,node,111230515,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111230515/2
43709438,modify,node,111237912,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111237912/2
43709438,modify,node,48721198,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/48721198/3
43709438,modify,node,111234009,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/111234009/3
43709438,modify,node,111236199,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/111236199/4
43709438,modify,node,111239966,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111239966/2
43709438,modify,node,111242581,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111242581/2
43709438,modify,node,111245474,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111245474/2
43709438,modify,node,111240934,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/111240934/3
43709438,modify,node,111243636,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/111243636/3
43709438,modify,node,111244588,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/111244588/4
43709438,modify,node,111252569,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/111252569/1
43709438,modify,node,111260330,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111260330/2
43709438,modify,node,111263832,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111263832/2
43709438,modify,node,111267773,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111267773/2
43709438,modify,node,111275465,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111275465/2
43709438,modify,node,111266204,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/111266204/4
43709438,modify,node,111278802,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/111278802/2
43709438,modify,node,137898019,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/137898019/2
43709438,modify,node,137904805,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/137904805/2
43709438,modify,node,137918276,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/137918276/3
43709438,modify,node,137907145,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/node/137907145/6
43709438,modify,node,137911007,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/node/137911007/6
43709438,modify,node,137970106,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/137970106/1
43709438,modify,node,137920339,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/137920339/2
43709438,modify,node,137927504,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/137927504/2
43709438,modify,node,137929628,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/137929628/2
43709438,modify,node,137932850,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/137932850/2
43709438,modify,node,137938023,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/137938023/3
43709438,modify,node,137966659,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/137966659/3
43709438,modify,node,137935064,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/node/137935064/6
43709438,modify,node,137987056,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/137987056/1
43709438,modify,node,137991599,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/137991599/1
43709438,modify,node,137997198,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/137997198/1
43709438,modify,node,137999859,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/137999859/1
43709438,modify,node,138027012,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/138027012/1
43709438,modify,node,140348905,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140348905/1
43709438,modify,node,138010977,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/138010977/3
43709438,modify,node,140352003,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/140352003/3
43709438,modify,node,140364932,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140364932/1
43709438,modify,node,140381909,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140381909/1
43709438,modify,node,140386492,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140386492/1
43709438,modify,node,140968976,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140968976/1
43709438,modify,node,140971270,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140971270/1
43709438,modify,node,140973364,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140973364/1
43709438,modify,node,140377142,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/140377142/3
43709438,modify,node,140975603,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140975603/1
43709438,modify,node,140986178,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140986178/1
43709438,modify,node,140990184,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140990184/1
43709438,modify,node,140992604,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140992604/1
43709438,modify,node,140994451,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140994451/1
43709438,modify,node,140996661,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140996661/1
43709438,modify,node,140998748,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/140998748/1
43709438,modify,node,141008618,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/141008618/1
43709438,modify,node,141010721,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/141010721/1
43709438,modify,node,140984478,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/140984478/2
43709438,modify,node,141008603,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/141008603/2
43709438,modify,node,140988379,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/140988379/4
43709438,modify,node,140980889,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/node/140980889/5
43709438,modify,node,141051965,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/141051965/1
43709438,modify,node,141051973,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/141051973/1
43709438,modify,node,141057142,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/141057142/1
43709438,modify,node,141083811,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/141083811/1
43709438,modify,node,141067933,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/141067933/2
43709438,modify,node,141079809,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/141079809/2
43709438,modify,node,150935667,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/150935667/2
43709438,modify,node,150934610,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150934610/4
43709438,modify,node,150933908,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/node/150933908/5
43709438,modify,node,150936508,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150936508/4
43709438,modify,node,150937894,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150937894/4
43709438,modify,node,150937401,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/node/150937401/5
43709438,modify,node,150939382,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/150939382/2
43709438,modify,node,150938746,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/150938746/3
43709438,modify,node,150941165,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/150941165/3
43709438,modify,node,150939994,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/node/150939994/6
43709438,modify,node,150941747,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/150941747/2
43709438,modify,node,150942431,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/150942431/3
43709438,modify,node,150943688,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150943688/4
43709438,modify,node,150943340,8,7,need_before_state,https://api.openstreetmap.org/api/0.6/node/150943340/7
43709438,modify,node,150952869,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/150952869/2
43709438,modify,node,150956544,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/150956544/3
43709438,modify,node,150952726,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150952726/4
43709438,modify,node,150955370,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150955370/4
43709438,modify,node,150946405,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/node/150946405/5
43709438,modify,node,150956984,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/node/150956984/5
43709438,modify,node,150958540,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/node/150958540/5
43709438,modify,node,150958806,8,7,need_before_state,https://api.openstreetmap.org/api/0.6/node/150958806/7
43709438,modify,node,150960215,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/150960215/3
43709438,modify,node,150958882,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150958882/4
43709438,modify,node,150960164,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150960164/4
43709438,modify,node,150963633,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150963633/4
43709438,modify,node,150964086,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150964086/4
43709438,modify,node,150964720,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/150964720/3
43709438,modify,node,150966349,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/150966349/3
43709438,modify,node,150967990,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/150967990/3
43709438,modify,node,150964811,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/node/150964811/6
43709438,modify,node,150972572,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/150972572/2
43709438,modify,node,150970663,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/150970663/3
43709438,modify,node,150970659,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150970659/4
43709438,modify,node,150972576,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150972576/4
43709438,modify,node,150974789,8,7,need_before_state,https://api.openstreetmap.org/api/0.6/node/150974789/7
43709438,modify,node,150975295,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/150975295/2
43709438,modify,node,150975181,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150975181/4
43709438,modify,node,150982015,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/150982015/4
43709438,modify,node,150979161,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/node/150979161/5
43709438,modify,node,257352077,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/257352077/2
43709438,modify,node,257348012,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/257348012/3
43709438,modify,node,257350044,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/node/257350044/3
43709438,modify,node,696824105,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/696824105/4
43709438,modify,node,2384789783,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/2384789783/4
43709438,modify,node,486223197,10,9,need_before_state,https://api.openstreetmap.org/api/0.6/node/486223197/9
43709438,modify,node,2638988934,11,10,need_before_state,https://api.openstreetmap.org/api/0.6/node/2638988934/10
43709438,modify,node,2863854441,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/2863854441/1
43709438,modify,node,4394445762,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/4394445762/2
43874524,modify,way,455112239,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/way/455112239/1
44010195,modify,node,1713093648,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/1713093648/1
44010195,modify,node,3344490695,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/3344490695/2
44010195,modify,way,15052364,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/way/15052364/4
44010195,modify,way,251645287,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/way/251645287/1
44146912,modify,node,4536478870,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/4536478870/1
44146912,modify,node,4536478871,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/4536478871/1
44146912,modify,node,4536478872,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/4536478872/1
44193642,modify,way,367488137,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/way/367488137/3
44545455,modify,way,78092221,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/way/78092221/3
44589638,modify,way,236526966,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/way/236526966/2
44662058,modify,node,4437079087,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/4437079087/1
44662058,modify,node,3260577649,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/3260577649/2
44662058,modify,node,3392716879,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/3392716879/2
44662058,modify,node,4077182290,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/node/4077182290/2
44662058,modify,node,3204888580,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/node/3204888580/5
44662058,modify,node,4360296157,8,7,need_before_state,https://api.openstreetmap.org/api/0.6/node/4360296157/7
44662058,modify,node,3575123993,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/3575123993/1
44662058,modify,node,4422958583,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/4422958583/1
44662058,modify,node,3782109652,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/node/3782109652/4
44780617,modify,node,4307792288,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/node/4307792288/1
44800974,modify,way,25395844,20,19,need_before_state,https://api.openstreetmap.org/api/0.6/way/25395844/19
44814057,modify,way,78095818,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/way/78095818/2
44814057,modify,way,78096239,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/way/78096239/2
44880781,modify,relation,225625,13,12,need_before_state,https://api.openstreetmap.org/api/0.6/relation/225625/12
44880781,modify,relation,225635,10,9,need_before_state,https://api.openstreetmap.org/api/0.6/relation/225635/9
44880781,modify,relation,421231,17,16,need_before_state,https://api.openstreetmap.org/api/0.6/relation/421231/16
44880781,modify,relation,443850,22,21,need_before_state,https://api.openstreetmap.org/api/0.6/relation/443850/21
44880781,modify,relation,447057,15,14,need_before_state,https://api.openstreetmap.org/api/0.6/relation/447057/14
44880781,modify,relation,447758,8,7,need_before_state,https://api.openstreetmap.org/api/0.6/relation/447758/7
44880781,modify,relation,452253,9,8,need_before_state,https://api.openstreetmap.org/api/0.6/relation/452253/8
44880781,modify,relation,454406,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/relation/454406/6
44880781,modify,relation,454409,13,12,need_before_state,https://api.openstreetmap.org/api/0.6/relation/454409/12
44880781,modify,relation,548598,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/548598/4
44880781,modify,relation,548600,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/relation/548600/5
44880781,modify,relation,548640,11,10,need_before_state,https://api.openstreetmap.org/api/0.6/relation/548640/10
44880781,modify,relation,548706,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/relation/548706/5
44880781,modify,relation,911601,11,10,need_before_state,https://api.openstreetmap.org/api/0.6/relation/911601/10
44880781,modify,relation,911665,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/relation/911665/6
44880781,modify,relation,1106386,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/1106386/3
44880781,modify,relation,1986208,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/1986208/4
44880781,modify,relation,2403848,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/relation/2403848/6
44880781,modify,relation,2525338,15,14,need_before_state,https://api.openstreetmap.org/api/0.6/relation/2525338/14
44880781,modify,relation,2634122,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/2634122/4
44880781,modify,relation,2633683,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/relation/2633683/5
44880781,modify,relation,2634132,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/2634132/3
44880781,modify,relation,2634131,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/2634131/4
44880781,modify,relation,2639156,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/relation/2639156/6
44880781,modify,relation,2639410,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/2639410/3
44880781,modify,relation,2653525,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/relation/2653525/6
44880781,modify,relation,3404673,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3404673/4
44880781,modify,relation,3424544,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424544/2
44880781,modify,relation,3424545,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424545/6
44880781,modify,relation,3424546,15,14,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424546/14
44880781,modify,relation,3424547,9,8,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424547/8
44880781,modify,relation,3424550,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424550/5
44880781,modify,relation,3424552,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424552/5
44880781,modify,relation,3424559,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424559/2
44880781,modify,relation,3424872,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424872/3
44880781,modify,relation,3424873,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424873/5
44880781,modify,relation,3424874,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424874/2
44880781,modify,relation,3424875,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424875/5
44880781,modify,relation,3424877,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424877/4
44880781,modify,relation,3424878,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424878/3
44880781,modify,relation,3424880,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424880/3
44880781,modify,relation,3424882,10,9,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424882/9
44880781,modify,relation,3424886,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424886/3
44880781,modify,relation,3424887,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424887/2
44880781,modify,relation,3424888,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424888/2
44880781,modify,relation,3424889,8,7,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424889/7
44880781,modify,relation,3424890,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3424890/4
44880781,modify,relation,3425633,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3425633/3
44880781,modify,relation,3425634,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3425634/3
44880781,modify,relation,3425635,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3425635/4
44880781,modify,relation,3425636,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3425636/3
44880781,modify,relation,3425637,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3425637/5
44880781,modify,relation,3425638,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3425638/2
44880781,modify,relation,3425868,8,7,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3425868/7
44880781,modify,relation,3425871,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3425871/3
44880781,modify,relation,3425872,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3425872/2
44880781,modify,relation,3425873,12,11,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3425873/11
44880781,modify,relation,3426336,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426336/2
44880781,modify,relation,3426345,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426345/2
44880781,modify,relation,3426339,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426339/4
44880781,modify,relation,3426349,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426349/2
44880781,modify,relation,3426353,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426353/3
44880781,modify,relation,3426363,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426363/3
44880781,modify,relation,3426356,7,6,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426356/6
44880781,modify,relation,3426365,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426365/3
44880781,modify,relation,3426366,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426366/2
44880781,modify,relation,3426367,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426367/2
44880781,modify,relation,3426615,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426615/2
44880781,modify,relation,3426368,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3426368/3
44880781,modify,relation,3437957,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3437957/3
44880781,modify,relation,3542536,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3542536/4
44880781,modify,relation,3614760,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3614760/2
44880781,modify,relation,3614761,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3614761/2
44880781,modify,relation,3542537,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3542537/3
44880781,modify,relation,3662823,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3662823/2
44880781,modify,relation,3614762,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3614762/3
44880781,modify,relation,3812218,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3812218/5
44880781,modify,relation,3817069,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3817069/2
44880781,modify,relation,3817068,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3817068/3
44880781,modify,relation,3817071,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3817071/4
44880781,modify,relation,3817164,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3817164/2
44880781,modify,relation,3817191,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3817191/2
44880781,modify,relation,3829142,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3829142/2
44880781,modify,relation,3817219,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3817219/3
44880781,modify,relation,3904016,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3904016/3
44880781,modify,relation,3907473,2,1,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3907473/1
44880781,modify,relation,3905464,4,3,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3905464/3
44880781,modify,relation,3905468,5,4,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3905468/4
44880781,modify,relation,3988760,6,5,need_before_state,https://api.openstreetmap.org/api/0.6/relation/3988760/5
44880781,modify,relation,4286736,3,2,need_before_state,https://api.openstreetmap.org/api/0.6/relation/4286736/2
